delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,258,6,21,space,0.5699188000289723,None,300,1,[4.921549400081858],[4.92155610001646],21,6,258,11,1288.7610595000442,,1288.7474816000322,1288.7610595000442,1289.7615903000114,1289.7615903000114,1289.7615903000114,1290.346013500006,space,0.5699188000289723,None,1290.3471107999794,1291.0622328667125,1291.37339600001,1291.3645644000499,1291.3651767000556,1291.37339600001,1291.37339600001,1291.37339600001,1296.2952447000425,300,1,[4.921549400081858],[4.92155610001646],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,259,7,21,space,0.28281570004764944,None,500,1,[2.3929751999676228],[2.392992499982938],21,7,259,10,1296.3118543999735,,1296.295474500046,1296.3118543999735,1297.2956081000157,1297.2956081000157,1297.3119122000644,1297.5793249000562,space,0.28281570004764944,None,1297.580547700054,1297.9949654667328,1298.305616699974,1298.2956173000857,1298.29617830005,1298.305616699974,1298.305616699974,1298.305616699974,1300.699093400035,500,1,[2.3929751999676228],[2.392992499982938],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,260,8,21,space,0.5586108999559656,None,400,1,[3.104977300041355],[3.1049874000018463],21,8,260,1,1300.7116793000605,,1300.6994795000646,1300.7116793000605,1301.7115438000765,1301.7115438000765,1301.7115438000765,1302.2797453000676,space,0.5586108999559656,None,1302.2805024000118,1302.6951161666695,1303.0065316000255,1302.9978629000252,1302.9982936000451,1303.0065316000255,1303.0065316000255,1303.0065316000255,1306.111802300089,400,1,[3.104977300041355],[3.1049874000018463],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,261,9,21,space,0.36691049998626113,None,300,1,[2.3901175999781117],[2.3901306999614462],21,9,261,0,1306.1280521000735,,1306.1120779999765,1306.1280521000735,1307.111714300001,1307.111714300001,1307.128268499975,1307.4794876000378,space,0.36691049998626113,None,1307.4804614000022,1307.595231666641,1307.9067606000463,1307.896805700031,1307.8973359999945,1307.9067606000463,1307.9067606000463,1307.9067606000463,1310.2973762999754,300,1,[2.3901175999781117],[2.3901306999614462],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,262,10,21,space,0.45682590000797063,None,400,1,[2.7899245999287814],[2.7899386000353843],21,10,262,7,1310.3114106000867,,1310.2977818000363,1310.3114106000867,1311.3120899000205,1311.3120899000205,1311.3120899000205,1311.7798642000416,space,0.45682590000797063,None,1311.7809003000148,1312.1952651667564,1312.5079279000638,1312.4944710000418,1312.4952809000388,1312.5079279000638,1312.5079279000638,1312.5079279000638,1315.298260300071,400,1,[2.7899245999287814],[2.7899386000353843],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,263,11,21,space,0.4940470999572426,None,350,1,[2.790370999951847],[2.790383799932897],21,11,263,6,1315.3118081000866,,1315.298591000028,1315.3118081000866,1316.3119603000814,1316.3119603000814,1316.3119603000814,1316.8132788999937,space,0.4940470999572426,None,1316.814339500037,1316.928368666737,1317.2387344000163,1317.2284831000725,1317.2289397000568,1317.2387344000163,1317.2387344000163,1317.2387344000163,1320.0294565000804,350,1,[2.790370999951847],[2.790383799932897],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,264,0,22,space,0.3284324000123888,None,800,1,[1.8908364999806508],[1.8908458999358118],22,0,264,5,1320.0451761999866,,1320.02971110004,1320.0451761999866,1321.0288681000238,1321.0288681000238,1321.0455847000703,1321.363906100043,space,0.3284324000123888,None,1321.3650491000153,1322.0786179666795,1322.3890718000475,1322.378749400028,1322.3793849999784,1322.3890718000475,1322.3890718000475,1322.3890718000475,1324.2802867999999,800,1,[1.8908364999806508],[1.8908458999358118],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,265,1,22,space,0.34497749991714954,None,500,1,[3.797406499972567],[3.7974182999460027],22,1,265,4,1324.2949711000547,,1324.280533400015,1324.2949711000547,1325.2945141000673,1325.2945141000673,1325.2945141000673,1325.6463548999745,space,0.34497749991714954,None,1325.6474208000582,1326.0619825666693,1326.3658657000633,1326.3551838999847,1326.3557469000807,1326.3658657000633,1326.3658657000633,1326.3658657000633,1330.16409440001,500,1,[3.797406499972567],[3.7974182999460027],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,266,2,22,space,0.33326800004579127,None,300,1,[2.4303230000659823],[2.4303371000569314],22,2,266,6,1330.17829359998,,1330.164405300049,1330.17829359998,1331.1786835000385,1331.1786835000385,1331.1786835000385,1331.5129423000617,space,0.33326800004579127,None,1331.513931500027,1331.6120929667416,1331.917194299982,1331.906952499994,1331.9074137000134,1331.917194299982,1331.917194299982,1331.917194299982,1334.3479000000516,300,1,[2.4303230000659823],[2.4303371000569314],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,267,3,22,space,0.29412600002251565,None,250,1,[3.127911000046879],[3.1279279000591487],22,3,267,0,1334.3616256000241,,1334.348268300062,1334.3616256000241,1335.3620089000324,1335.3620089000324,1335.3620089000324,1335.662539400044,space,0.29412600002251565,None,1335.6634542000247,1335.7621894666847,1336.0702662999975,1336.0581898000091,1336.0587473000633,1336.0702662999975,1336.0702662999975,1336.0702662999975,1339.1986503000371,250,1,[3.127911000046879],[3.1279279000591487],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,268,4,22,space,0.2676394999725744,None,850,1,[2.659704099991359],[2.659717799979262],22,4,268,2,1339.2115838000318,,1339.1991043000016,1339.2115838000318,1340.2119869000744,1340.2119869000744,1340.2119869000744,1340.4804996000603,space,0.2676394999725744,None,1340.4819328000303,1341.1941525666664,1341.5039874999784,1341.4932508000638,1341.4944141000742,1341.5039874999784,1341.5039874999784,1341.5039874999784,1344.1643765000626,850,1,[2.659704099991359],[2.659717799979262],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,269,5,22,space,0.31870669999625534,None,300,1,[2.3571322000352666],[2.3571452000178397],22,5,269,3,1344.1784465999808,,1344.164666100056,1344.1784465999808,1345.1787528999848,1345.1787528999848,1345.1787528999848,1345.5120728000766,space,0.31870669999625534,None,1345.5129080000333,1345.6277867666834,1345.939372300054,1345.9283394999802,1345.9288725000806,1345.939372300054,1345.939372300054,1345.939372300054,1348.296936300001,300,1,[2.3571322000352666],[2.3571452000178397],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,270,6,22,space,0.300853900029324,None,800,1,[2.3781592999584973],[2.378172199940309],22,6,270,7,1348.311542600044,,1348.2972768000327,1348.311542600044,1349.3122192000737,1349.3122192000737,1349.3122192000737,1349.6144982000114,space,0.300853900029324,None,1349.6157615000848,1350.028619666646,1350.3370698000072,1350.3245784000028,1350.3251316000242,1350.3370698000072,1350.3370698000072,1350.3370698000072,1352.7156818000367,800,1,[2.3781592999584973],[2.378172199940309],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,271,7,22,space,0.8413786999881268,None,900,1,[2.2057190000778064],[2.2057329000672325],22,7,271,10,1352.7282179000322,,1352.716005000053,1352.7282179000322,1353.7283883000491,1353.7283883000491,1353.7283883000491,1354.5796521999873,space,0.8413786999881268,None,1354.58050000004,1354.9951685666495,1355.3062181000132,1355.2969203999965,1355.297372000059,1355.3062181000132,1355.3062181000132,1355.3062181000132,1357.512388400035,900,1,[2.2057190000778064],[2.2057329000672325],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,272,8,22,space,0.5285138000035658,None,700,1,[2.7468933999771252],[2.7469084999756888],22,8,272,1,1357.528530600015,,1357.512688799994,1357.528530600015,1358.5112465000711,1358.5112465000711,1358.528605600004,1359.0451174000045,space,0.5285138000035658,None,1359.0462166999932,1359.4452700666773,1359.7487431999762,1359.7386464000447,1359.739147300017,1359.7487431999762,1359.7487431999762,1359.7487431999762,1362.496109400061,700,1,[2.7468933999771252],[2.7469084999756888],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,273,9,22,space,0.4294476000359282,None,900,1,[1.9429864999838173],[1.943004100001417],22,9,273,8,1362.51194700005,,1362.4963872000808,1362.51194700005,1363.4957159999758,1363.4957159999758,1363.5121872000163,1363.9295069000218,space,0.4294476000359282,None,1363.9307105999906,1364.6289109667453,1364.93782630004,1364.9257099999813,1364.926332000061,1364.93782630004,1364.93782630004,1364.93782630004,1366.881266099983,900,1,[1.9429864999838173],[1.943004100001417],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,274,10,22,space,0.5436907999683172,None,200,1,[2.2207946999697015],[2.220809999969788],22,10,274,9,1366.895446300041,,1366.8816684000194,1366.895446300041,1367.8954424000112,1367.8954424000112,1367.8954424000112,1368.4458575000754,space,0.5436907999683172,None,1368.4467651000014,1368.5451314666464,1368.8582615000196,1368.8489524000324,1368.849444600055,1368.8582615000196,1368.8582615000196,1368.8582615000196,1371.0794999999925,200,1,[2.2207946999697015],[2.220809999969788],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,275,11,22,space,0.28735530003905296,None,300,1,[2.20607720001135],[2.2060922000091523],22,11,275,11,1371.0954496000195,,1371.0798503999831,1371.0954496000195,1372.0788488000399,1372.0788488000399,1372.095578800072,1372.3797196000814,space,0.28735530003905296,None,1372.3807345000096,1373.094765866703,1373.4092362000374,1373.3982392000034,1373.3988352000015,1373.4092362000374,1373.4092362000374,1373.4092362000374,1375.6157482999843,300,1,[2.20607720001135],[2.2060922000091523],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,276,0,23,space,0.727782899979502,None,200,1,[2.5764285000041127],[2.57644179998897],23,0,276,6,1375.6283276000759,,1375.616196100018,1375.6283276000759,1376.6288764000637,1376.6288764000637,1376.6288764000637,1377.3640726000303,space,0.727782899979502,None,1377.365460000001,1377.4781093666718,1377.7888168999925,1377.7783290999942,1377.779205400031,1377.7888168999925,1377.7888168999925,1377.7888168999925,1380.3656462000217,200,1,[2.5764285000041127],[2.57644179998897],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,277,1,23,space,0.33411400008480996,None,400,1,[3.1539040999487042],[3.1539166999282315],23,1,277,4,1380.3782853999874,,1380.366233900073,1380.3782853999874,1381.3783031000057,1381.3783031000057,1381.3783031000057,1381.729573699995,space,0.33411400008480996,None,1381.7314126000274,1382.1455094667074,1382.4585020000814,1382.4473334000213,1382.447927000001,1382.4585020000814,1382.4585020000814,1382.4585020000814,1385.6127864000155,400,1,[3.1539040999487042],[3.1539166999282315],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,278,2,23,space,0.41772519994992763,None,700,1,[2.1463419999927282],[2.1463599000126123],23,2,278,2,1385.6281765999738,,1385.61303030001,1385.6281765999738,1386.6288526999997,1386.6288526999997,1386.6288526999997,1387.0472777000396,space,0.41772519994992763,None,1387.0485859999899,1387.761581366711,1388.068072300055,1388.0569179999875,1388.0573732000776,1388.068072300055,1388.068072300055,1388.068072300055,1390.2149861999787,700,1,[2.1463419999927282],[2.1463599000126123],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,279,3,23,space,0.3596258999314159,None,800,1,[2.147807899978943],[2.1478198999539018],23,3,279,5,1390.2285750000738,,1390.215422200039,1390.2285750000738,1391.228440099978,1391.228440099978,1391.228440099978,1391.596154000028,space,0.3596258999314159,None,1391.5974212000147,1392.311991066734,1392.6171307000332,1392.6061301000882,1392.6068367999978,1392.6171307000332,1392.6171307000332,1392.6171307000332,1394.7652929000324,800,1,[2.147807899978943],[2.1478198999539018],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,280,4,23,space,0.3813038000371307,None,100,1,[2.8976509999483824],[2.8976635999279097],23,4,280,3,1394.778341999976,,1394.765581900021,1394.778341999976,1395.77893400006,1395.77893400006,1395.77893400006,1396.161853400059,space,0.3813038000371307,None,1396.163010600023,1396.262017766658,1396.5647394000553,1396.5551643000217,1396.555600300082,1396.5647394000553,1396.5647394000553,1396.5647394000553,1399.462808100041,100,1,[2.8976509999483824],[2.8976635999279097],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,281,5,23,space,0.38295910006854683,None,500,1,[2.2794458999997005],[2.2794592999853194],23,5,281,1,1399.478348899982,,1399.463100700057,1399.478348899982,1400.4783832000103,1400.4783832000103,1400.4783832000103,1400.8624455999816,space,0.38295910006854683,None,1400.8632874999894,1401.2619635667108,1401.567122300039,1401.5570983000798,1401.557639800012,1401.567122300039,1401.567122300039,1401.567122300039,1403.8470042999834,500,1,[2.2794458999997005],[2.2794592999853194],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,282,6,23,space,0.3193666000152007,None,600,1,[3.6549584000604227],[3.6549675000132993],23,6,282,9,1403.861544399988,,1403.847332400037,1403.861544399988,1404.8618621000787,1404.8618621000787,1404.8618621000787,1405.1971008999972,space,0.3193666000152007,None,1405.1984028000152,1405.3116939666836,1405.6239905999973,1405.6152244000696,1405.6157285000663,1405.6239905999973,1405.6239905999973,1405.6239905999973,1409.279268000042,600,1,[3.6549584000604227],[3.6549675000132993],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,283,7,23,space,0.37610770005267113,None,800,1,[2.3107462000334635],[2.310756799997762],23,7,283,11,1409.2955191000365,,1409.2795417000307,1409.2955191000365,1410.2952468000585,1410.2952468000585,1410.2952468000585,1410.6792548000813,space,0.37610770005267113,None,1410.6804370000027,1411.3789884667533,1411.6866446000058,1411.676402800018,1411.6772597000236,1411.6866446000058,1411.6866446000058,1411.6866446000058,1413.9978293000022,800,1,[2.3107462000334635],[2.310756799997762],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,284,8,23,space,0.4333584000123665,None,400,1,[2.470285200048238],[2.470297900028527],23,8,284,10,1414.0116816000082,,1413.9981282000663,1414.0116816000082,1415.0120306999888,1415.0120306999888,1415.0120306999888,1415.4466941000428,space,0.4333584000123665,None,1415.4482715000631,1415.8621716666423,1416.1753553000744,1416.1656259000301,1416.1662167999893,1416.1753553000744,1416.1753553000744,1416.1753553000744,1418.646230900078,400,1,[2.470285200048238],[2.470297900028527],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,285,9,23,space,1.0088650999823585,None,300,1,[2.1768870999803767],[2.176898300065659],23,9,285,0,1418.6615414000116,,1418.6464758000802,1418.6615414000116,1419.6618617000058,1419.6618617000058,1419.6618617000058,1420.6796500000637,space,1.0088650999823585,None,1420.680429900065,1420.7787806667077,1421.0862941000378,1421.0753185000503,1421.0757515000878,1421.0862941000378,1421.0862941000378,1421.0862941000378,1423.2640297000762,300,1,[2.1768870999803767],[2.176898300065659],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,286,10,23,space,0.7234662999399006,None,700,1,[3.4616665000794455],[3.4616777000483125],23,10,286,7,1423.277670099982,,1423.2643440000247,1423.277670099982,1424.278864699998,1424.278864699998,1424.278864699998,1425.0127878000494,space,0.7234662999399006,None,1425.0138852000237,1425.4120252667383,1425.71919600002,1425.7064328000415,1425.7068966000807,1425.71919600002,1425.71919600002,1425.71919600002,1429.1812745999778,700,1,[3.4616665000794455],[3.4616777000483125],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,287,11,23,space,0.5998002999695018,None,800,1,[2.0151501999935135],[2.0151626999722794],23,11,287,8,1429.195222600014,,1429.1816366000567,1429.195222600014,1430.1954231000273,1430.1954231000273,1430.1954231000273,1430.7957730999915,space,0.5998002999695018,None,1430.7966584999813,1431.5122734667423,1431.816398199997,1431.8076536000008,1431.8080512000015,1431.816398199997,1431.816398199997,1431.816398199997,1433.8319521000376,800,1,[2.0151501999935135],[2.0151626999722794],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,288,0,24,space,0.7110236999578774,None,700,1,[6.140225100098178],[6.140241999994032],24,0,288,2,1433.844930500025,,1433.8322951000882,1433.844930500025,1434.8454699000577,1434.8454699000577,1434.8454699000577,1435.5630961999996,space,0.7110236999578774,None,1435.5639528000029,1436.2787411667562,1436.589533100021,1436.577847299981,1436.5788005000213,1436.589533100021,1436.589533100021,1436.589533100021,1442.7302578000817,700,1,[6.140225100098178],[6.140241999994032],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,289,1,24,space,0.3352117999456823,None,400,1,[2.4883864000439644],[2.488401500042528],24,1,289,9,1442.7448574000737,,1442.7306444999995,1442.7448574000737,1443.7452809000388,1443.7452809000388,1443.7452809000388,1444.095793100074,space,0.3352117999456823,None,1444.0973745000083,1444.1951627666751,1444.5088648999808,1444.4988527999958,1444.4993742000079,1444.5088648999808,1444.5088648999808,1444.5088648999808,1446.9976924000075,400,1,[2.4883864000439644],[2.488401500042528],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
